seed,method,sample_id,label,score
1,B2,v2_standard_10001_central_furniture_931,0,0.2768319547176361
1,B2,v2_standard_10001_clear_1059,0,0.2557341754436493
1,B2,v2_standard_10001_clear_1315,0,0.31778761744499207
1,B2,v2_standard_10001_central_furniture_1373,0,0.5204386115074158
1,B2,v2_standard_10001_vertical_mid_1571,0,0.4237542152404785
1,B2,v2_standard_10001_clear_1612,1,0.4505140483379364
1,B2,v2_standard_10001_central_furniture_1667,1,0.3884257972240448
1,B2,v2_standard_10001_clear_1688,1,0.31286510825157166
1,B2,v2_standard_10001_vertical_mid_2339,0,0.3513459265232086
1,B2,v2_standard_10001_vertical_mid_2392,0,0.483593612909317
1,B2,v2_standard_10001_vertical_mid_2478,1,0.5011834502220154
1,B2,v2_standard_10001_clear_2892,0,0.37671566009521484
1,B2,v2_standard_10001_clear_3228,1,0.4050016403198242
1,B2,v2_standard_10001_central_furniture_3493,1,0.35345807671546936
1,B2,v2_standard_10001_central_furniture_3555,0,0.15624114871025085
1,B2,v2_standard_10001_central_furniture_3811,0,0.2390538901090622
1,B2,v2_standard_10001_vertical_mid_4042,0,0.3919723331928253
1,B2,v2_standard_10001_central_furniture_4067,0,0.252636194229126
1,B2,v2_standard_10001_clear_4131,0,0.2737240791320801
1,B2,v2_standard_10001_vertical_mid_4259,0,0.3976609408855438
1,B2,v2_standard_10001_central_furniture_4271,1,0.667040228843689
1,B2,v2_standard_10001_clear_4515,0,0.2230699360370636
1,B2,v2_standard_10001_clear_4707,0,0.267996221780777
1,B2,v2_standard_10001_clear_4963,0,0.1642165184020996
1,B2,v2_standard_10001_vertical_mid_5091,0,0.2536252439022064
1,B2,v2_standard_10001_central_furniture_5155,0,0.4016868472099304
1,B2,v2_standard_10001_clear_5411,0,0.4081803858280182
1,B2,v2_standard_10001_vertical_mid_5601,0,0.23612608015537262
1,B2,v2_standard_10001_vertical_mid_5611,1,0.277462899684906
1,B2,v2_standard_10002_central_furniture_324,1,0.696291446685791
1,B2,v2_standard_10002_clear_419,0,0.34148678183555603
1,B2,v2_standard_10002_vertical_mid_729,1,0.5001708269119263
1,B2,v2_standard_10002_clear_833,1,0.2958447337150574
1,B2,v2_standard_10002_clear_867,0,0.25184425711631775
1,B2,v2_standard_10002_central_furniture_1059,0,0.18576279282569885
1,B2,v2_standard_10002_clear_1554,1,0.40684613585472107
1,B2,v2_standard_10002_clear_2083,0,0.31045544147491455
1,B2,v2_standard_10002_vertical_mid_2403,0,0.3618904948234558
1,B2,v2_standard_10002_vertical_mid_2531,0,0.3575647175312042
1,B2,v2_standard_10002_clear_2571,0,0.5010296702384949
1,B2,v2_standard_10002_central_furniture_2624,0,0.43850672245025635
1,B2,v2_standard_10002_central_furniture_2900,0,0.24520695209503174
1,B2,v2_standard_10002_central_furniture_2977,0,0.22277529537677765
1,B2,v2_standard_10002_clear_3107,0,0.20275145769119263
1,B2,v2_standard_10002_central_furniture_3112,0,0.28883203864097595
1,B2,v2_standard_10002_clear_3235,0,0.2824576795101166
1,B2,v2_standard_10002_vertical_mid_3363,0,0.2560233175754547
1,B2,v2_standard_10002_central_furniture_3538,1,0.4526430666446686
1,B2,v2_standard_10002_clear_3555,0,0.2224913090467453
1,B2,v2_standard_10002_central_furniture_3625,0,0.17828232049942017
1,B2,v2_standard_10002_clear_3758,1,0.5247259736061096
1,B2,v2_standard_10002_clear_3875,0,0.2910376489162445
1,B2,v2_standard_10002_central_furniture_4003,0,0.23334400355815887
1,B2,v2_standard_10002_vertical_mid_4100,1,0.5412852168083191
1,B2,v2_standard_10002_vertical_mid_4131,0,0.40680715441703796
1,B2,v2_standard_10002_clear_4323,0,0.28483039140701294
1,B2,v2_standard_10002_clear_4449,1,0.4936100244522095
1,B2,v2_standard_10002_vertical_mid_4515,0,0.3533848524093628
1,B2,v2_standard_10002_vertical_mid_4621,1,0.4416934847831726
1,B2,v2_standard_10002_vertical_mid_4771,0,0.354925274848938
1,B2,v2_standard_10002_central_furniture_4852,1,0.3468891382217407
1,B2,v2_standard_10002_vertical_mid_5334,1,0.3369446396827698
1,B2,v2_standard_10002_vertical_mid_5411,0,0.17704203724861145
1,B2,v2_standard_10002_central_furniture_5433,1,0.38864439725875854
1,B2,v2_standard_10002_central_furniture_5731,0,0.2673706114292145
1,B2,v2_standard_10003_vertical_mid_163,0,0.3142727315425873
1,B2,v2_standard_10003_clear_227,0,0.35166510939598083
1,B2,v2_standard_10003_central_furniture_291,0,0.5846493244171143
1,B2,v2_standard_10003_vertical_mid_355,0,0.39513149857521057
1,B2,v2_standard_10003_central_furniture_547,0,0.09955734759569168
1,B2,v2_standard_10003_vertical_mid_671,1,0.44325682520866394
1,B2,v2_standard_10003_vertical_mid_860,1,0.41413414478302
1,B2,v2_standard_10003_clear_923,1,0.5403313636779785
1,B2,v2_standard_10003_vertical_mid_931,0,0.3937206268310547
1,B2,v2_standard_10003_vertical_mid_983,0,0.38229799270629883
1,B2,v2_standard_10003_central_furniture_1099,1,0.403635710477829
1,B2,v2_standard_10003_central_furniture_1323,0,0.24659596383571625
1,B2,v2_standard_10003_clear_1418,1,0.35112863779067993
1,B2,v2_standard_10003_vertical_mid_1443,0,0.27904295921325684
1,B2,v2_standard_10003_central_furniture_1594,1,0.39077478647232056
1,B2,v2_standard_10003_clear_1995,0,0.329671174287796
1,B2,v2_standard_10003_vertical_mid_2019,0,0.37094947695732117
1,B2,v2_standard_10003_central_furniture_2147,0,0.32293710112571716
1,B2,v2_standard_10003_vertical_mid_2809,0,0.4283261001110077
1,B2,v2_standard_10003_vertical_mid_2979,0,0.4112504720687866
1,B2,v2_standard_10003_central_furniture_3171,0,0.22084012627601624
1,B2,v2_standard_10003_vertical_mid_3256,1,0.45681145787239075
1,B2,v2_standard_10003_central_furniture_3619,0,0.09343026578426361
1,B2,v2_standard_10003_central_furniture_3747,0,0.46346578001976013
1,B2,v2_standard_10003_clear_3939,0,0.19068670272827148
1,B2,v2_standard_10003_clear_4067,0,0.1581404060125351
1,B2,v2_standard_10003_vertical_mid_4260,1,0.6594105362892151
1,B2,v2_standard_10003_central_furniture_4451,0,0.23102910816669464
1,B2,v2_standard_10003_clear_4829,1,0.6926207542419434
1,B2,v2_standard_10003_central_furniture_5086,0,0.10763835161924362
1,B2,v2_standard_10003_central_furniture_5451,1,0.3748627007007599
1,B2,v2_standard_10003_central_furniture_5712,1,0.3378080427646637
1,B2,v2_standard_10003_central_furniture_5795,0,0.3043818175792694
1,B2,v2_standard_10003_clear_5840,0,0.4253372848033905
1,B2,v2_standard_10003_vertical_mid_5859,0,0.32970336079597473
1,B2,v2_standard_10003_central_furniture_5962,1,0.5331659317016602
1,B2,v2_standard_10004_vertical_mid_349,1,0.3971330225467682
1,B2,v2_standard_10004_clear_419,0,0.0974745899438858
1,B2,v2_standard_10004_vertical_mid_611,0,0.3971377909183502
1,B2,v2_standard_10004_clear_676,1,0.5562976002693176
1,B2,v2_standard_10004_clear_788,1,0.5204311609268188
1,B2,v2_standard_10004_central_furniture_808,0,0.5222059488296509
1,B2,v2_standard_10004_central_furniture_867,0,0.19392909109592438
1,B2,v2_standard_10004_central_furniture_967,1,0.5071871876716614
1,B2,v2_standard_10004_central_furniture_1123,0,0.30207449197769165
1,B2,v2_standard_10004_central_furniture_1139,1,0.4400957226753235
1,B2,v2_standard_10004_clear_1210,0,0.32633334398269653
1,B2,v2_standard_10004_vertical_mid_1443,0,0.42146340012550354
1,B2,v2_standard_10004_vertical_mid_1955,0,0.21547073125839233
1,B2,v2_standard_10004_clear_2083,0,0.2940104603767395
1,B2,v2_standard_10004_central_furniture_2418,1,0.5636452436447144
1,B2,v2_standard_10004_clear_2807,0,0.47576281428337097
1,B2,v2_standard_10004_central_furniture_2915,0,0.11054039746522903
1,B2,v2_standard_10004_vertical_mid_3427,0,0.1655844748020172
1,B2,v2_standard_10004_clear_3447,1,0.3489421606063843
1,B2,v2_standard_10004_central_furniture_3555,0,0.2611239552497864
1,B2,v2_standard_10004_vertical_mid_3743,1,0.4425751268863678
1,B2,v2_standard_10004_central_furniture_4033,1,0.41545990109443665
1,B2,v2_standard_10004_central_furniture_4052,1,0.4193062484264374
1,B2,v2_standard_10004_clear_4131,0,0.1531347632408142
1,B2,v2_standard_10004_vertical_mid_4259,0,0.17209970951080322
1,B2,v2_standard_10004_clear_4382,0,0.18847838044166565
1,B2,v2_standard_10004_central_furniture_4387,0,0.12076505273580551
1,B2,v2_standard_10004_vertical_mid_4491,1,0.4046335518360138
1,B2,v2_standard_10004_central_furniture_4515,0,0.3023103177547455
1,B2,v2_standard_10004_central_furniture_4577,1,0.23683947324752808
1,B2,v2_standard_10004_central_furniture_4643,0,0.14083866775035858
1,B2,v2_standard_10004_central_furniture_5163,0,0.08728359639644623
1,B2,v2_standard_10004_central_furniture_5475,0,0.2802094519138336
1,B2,v2_standard_10004_clear_5603,0,0.2600425183773041
1,B2,v2_standard_10004_clear_5731,0,0.3451223373413086
1,B2,v2_standard_10004_vertical_mid_5780,0,0.44985082745552063
1,B2,v2_harsh_10001_vertical_mid_163,0,0.11048690974712372
1,B2,v2_harsh_10001_central_furniture_227,0,0.17393171787261963
1,B2,v2_harsh_10001_central_furniture_233,0,0.27975860238075256
1,B2,v2_harsh_10001_vertical_mid_739,0,0.22141054272651672
1,B2,v2_harsh_10001_vertical_mid_1034,0,0.24501223862171173
1,B2,v2_harsh_10001_vertical_mid_1137,1,0.4200296103954315
1,B2,v2_harsh_10001_central_furniture_1251,0,0.0514679029583931
1,B2,v2_harsh_10001_clear_1493,0,0.46127286553382874
1,B2,v2_harsh_10001_vertical_mid_1668,1,0.650209903717041
1,B2,v2_harsh_10001_central_furniture_2083,0,0.08646050095558167
1,B2,v2_harsh_10001_vertical_mid_2339,0,0.4341668486595154
1,B2,v2_harsh_10001_central_furniture_2374,1,0.4215363562107086
1,B2,v2_harsh_10001_central_furniture_2531,0,0.23198479413986206
1,B2,v2_harsh_10001_central_furniture_2834,1,0.113303042948246
1,B2,v2_harsh_10001_vertical_mid_2851,0,0.17995059490203857
1,B2,v2_harsh_10001_central_furniture_3419,1,0.6210450530052185
1,B2,v2_harsh_10001_clear_3447,0,0.44383856654167175
1,B2,v2_harsh_10001_vertical_mid_3875,0,0.32238543033599854
1,B2,v2_harsh_10001_clear_3939,0,0.07826991379261017
1,B2,v2_harsh_10001_clear_4128,1,0.3758229613304138
1,B2,v2_harsh_10001_central_furniture_4195,0,0.07978371530771255
1,B2,v2_harsh_10001_central_furniture_4310,0,0.17886103689670563
1,B2,v2_harsh_10001_central_furniture_4387,0,0.23842205107212067
1,B2,v2_harsh_10001_clear_4541,1,0.3725108206272125
1,B2,v2_harsh_10001_central_furniture_4578,1,0.36921119689941406
1,B2,v2_harsh_10001_central_furniture_4643,0,0.14262771606445312
1,B2,v2_harsh_10001_clear_4835,0,0.25070270895957947
1,B2,v2_harsh_10001_clear_4951,1,0.43207812309265137
1,B2,v2_harsh_10001_central_furniture_5155,0,0.16389082372188568
1,B2,v2_harsh_10001_central_furniture_5411,0,0.12780627608299255
1,B2,v2_harsh_10001_vertical_mid_5445,0,0.5192015171051025
1,B2,v2_harsh_10001_clear_5475,0,0.07393781840801239
1,B2,v2_harsh_10001_clear_5603,0,0.10313064604997635
1,B2,v2_harsh_10001_vertical_mid_5624,1,0.7117021083831787
1,B2,v2_harsh_10001_central_furniture_5659,1,0.580388605594635
1,B2,v2_harsh_10001_clear_5734,1,0.2669215500354767
1,B2,v2_harsh_10002_clear_163,0,0.048011261969804764
1,B2,v2_harsh_10002_central_furniture_227,0,0.11867846548557281
1,B2,v2_harsh_10002_central_furniture_291,0,0.06120394915342331
1,B2,v2_harsh_10002_clear_483,0,0.12618914246559143
1,B2,v2_harsh_10002_vertical_mid_727,0,0.22340603172779083
1,B2,v2_harsh_10002_vertical_mid_824,0,0.44075945019721985
1,B2,v2_harsh_10002_vertical_mid_867,1,0.37985724210739136
1,B2,v2_harsh_10002_clear_995,0,0.3575896620750427
1,B2,v2_harsh_10002_vertical_mid_1100,1,0.5037364959716797
1,B2,v2_harsh_10002_clear_1153,0,0.5711458921432495
1,B2,v2_harsh_10002_vertical_mid_1187,0,0.3762156665325165
1,B2,v2_harsh_10002_vertical_mid_1443,0,0.15076979994773865
1,B2,v2_harsh_10002_vertical_mid_1533,1,0.5455712676048279
1,B2,v2_harsh_10002_clear_1590,1,0.6249111890792847
1,B2,v2_harsh_10002_vertical_mid_2211,0,0.2695568799972534
1,B2,v2_harsh_10002_vertical_mid_2403,0,0.36362192034721375
1,B2,v2_harsh_10002_central_furniture_2467,0,0.10870040208101273
1,B2,v2_harsh_10002_vertical_mid_2551,0,0.17768700420856476
1,B2,v2_harsh_10002_clear_2902,1,0.6634254455566406
1,B2,v2_harsh_10002_central_furniture_3043,0,0.1383824646472931
1,B2,v2_harsh_10002_vertical_mid_3137,1,0.38181260228157043
1,B2,v2_harsh_10002_vertical_mid_3527,1,0.5144596695899963
1,B2,v2_harsh_10002_clear_3555,1,0.6656869053840637
1,B2,v2_harsh_10002_vertical_mid_3747,0,0.19886477291584015
1,B2,v2_harsh_10002_central_furniture_3802,1,0.3720192015171051
1,B2,v2_harsh_10002_central_furniture_3811,0,0.15592001378536224
1,B2,v2_harsh_10002_clear_3939,0,0.134900763630867
1,B2,v2_harsh_10002_vertical_mid_4283,1,0.37540382146835327
1,B2,v2_harsh_10002_clear_4369,0,0.3568487763404846
1,B2,v2_harsh_10002_central_furniture_4387,0,0.24029648303985596
1,B2,v2_harsh_10002_clear_4579,0,0.2268322855234146
1,B2,v2_harsh_10002_vertical_mid_5326,0,0.3075771927833557
1,B2,v2_harsh_10002_central_furniture_5347,0,0.22331637144088745
1,B2,v2_harsh_10002_vertical_mid_5411,0,0.19559931755065918
1,B2,v2_harsh_10002_central_furniture_5462,1,0.4441962242126465
1,B2,v2_harsh_10002_clear_5745,1,0.5002649426460266
1,B2,v2_harsh_10003_central_furniture_163,0,0.1689998358488083
1,B2,v2_harsh_10003_central_furniture_227,0,0.09870590269565582
1,B2,v2_harsh_10003_clear_291,0,0.153671532869339
1,B2,v2_harsh_10003_clear_580,1,0.6849514842033386
1,B2,v2_harsh_10003_clear_916,1,0.514083206653595
1,B2,v2_harsh_10003_clear_931,0,0.20464082062244415
1,B2,v2_harsh_10003_clear_1128,1,0.7076590657234192
1,B2,v2_harsh_10003_clear_1571,0,0.13872258365154266
1,B2,v2_harsh_10003_central_furniture_1763,0,0.1671925038099289
1,B2,v2_harsh_10003_clear_1888,1,0.6413569450378418
1,B2,v2_harsh_10003_central_furniture_1944,1,0.5153577327728271
1,B2,v2_harsh_10003_central_furniture_2247,1,0.5813121199607849
1,B2,v2_harsh_10003_clear_2534,0,0.1976967453956604
1,B2,v2_harsh_10003_central_furniture_2595,0,0.13519340753555298
1,B2,v2_harsh_10003_central_furniture_2633,1,0.6405881643295288
1,B2,v2_harsh_10003_clear_2710,0,0.3045821785926819
1,B2,v2_harsh_10003_clear_3363,0,0.20249420404434204
1,B2,v2_harsh_10003_vertical_mid_3415,0,0.3326786756515503
1,B2,v2_harsh_10003_clear_3491,0,0.2460070699453354
1,B2,v2_harsh_10003_vertical_mid_3530,0,0.37926265597343445
1,B2,v2_harsh_10003_vertical_mid_3542,1,0.43392571806907654
1,B2,v2_harsh_10003_vertical_mid_3555,0,0.34686365723609924
1,B2,v2_harsh_10003_vertical_mid_3665,1,0.45602113008499146
1,B2,v2_harsh_10003_vertical_mid_3670,1,0.40958133339881897
1,B2,v2_harsh_10003_clear_3683,0,0.04313776269555092
1,B2,v2_harsh_10003_vertical_mid_3747,0,0.29803815484046936
1,B2,v2_harsh_10003_vertical_mid_4195,0,0.3986220061779022
1,B2,v2_harsh_10003_central_furniture_4282,0,0.28461724519729614
1,B2,v2_harsh_10003_central_furniture_4451,0,0.25508055090904236
1,B2,v2_harsh_10003_central_furniture_4643,0,0.050942566245794296
1,B2,v2_harsh_10003_vertical_mid_4960,1,0.2969360649585724
1,B2,v2_harsh_10003_vertical_mid_5155,0,0.43930870294570923
1,B2,v2_harsh_10003_clear_5411,0,0.12275083363056183
1,B2,v2_harsh_10003_vertical_mid_5858,0,0.27439793944358826
1,B2,v2_harsh_10003_vertical_mid_5901,1,0.4642162024974823
1,B2,v2_harsh_10003_vertical_mid_5923,0,0.28866076469421387
1,B2,v2_harsh_10004_clear_163,0,0.03658019006252289
1,B2,v2_harsh_10004_clear_184,1,0.472893089056015
1,B2,v2_harsh_10004_clear_242,1,0.4449373781681061
1,B2,v2_harsh_10004_clear_249,0,0.362909197807312
1,B2,v2_harsh_10004_vertical_mid_355,0,0.255646675825119
1,B2,v2_harsh_10004_clear_464,1,0.5263010859489441
1,B2,v2_harsh_10004_clear_867,0,0.07736294716596603
1,B2,v2_harsh_10004_clear_931,0,0.1865580826997757
1,B2,v2_harsh_10004_central_furniture_1059,0,0.14162878692150116
1,B2,v2_harsh_10004_clear_1315,0,0.07977388799190521
1,B2,v2_harsh_10004_central_furniture_1385,0,0.13720083236694336
1,B2,v2_harsh_10004_vertical_mid_1443,0,0.38350939750671387
1,B2,v2_harsh_10004_clear_1827,0,0.059609733521938324
1,B2,v2_harsh_10004_central_furniture_1877,1,0.16393548250198364
1,B2,v2_harsh_10004_central_furniture_1977,1,0.29351717233657837
1,B2,v2_harsh_10004_central_furniture_2147,0,0.17527265846729279
1,B2,v2_harsh_10004_clear_2275,0,0.15849964320659637
1,B2,v2_harsh_10004_central_furniture_2531,0,0.11615340411663055
1,B2,v2_harsh_10004_central_furniture_2634,0,0.2825031280517578
1,B2,v2_harsh_10004_central_furniture_2659,0,0.19168028235435486
1,B2,v2_harsh_10004_central_furniture_3247,1,0.40373659133911133
1,B2,v2_harsh_10004_vertical_mid_3363,0,0.16821955144405365
1,B2,v2_harsh_10004_vertical_mid_3545,0,0.31194886565208435
1,B2,v2_harsh_10004_central_furniture_3619,0,0.20986127853393555
1,B2,v2_harsh_10004_central_furniture_4347,1,0.4373575747013092
1,B2,v2_harsh_10004_central_furniture_4387,0,0.16715297102928162
1,B2,v2_harsh_10004_vertical_mid_4579,0,0.2511792480945587
1,B2,v2_harsh_10004_vertical_mid_4781,1,0.5749558210372925
1,B2,v2_harsh_10004_vertical_mid_4874,0,0.30883288383483887
1,B2,v2_harsh_10004_clear_4936,0,0.4639081060886383
1,B2,v2_harsh_10004_clear_5091,0,0.2578068673610687
1,B2,v2_harsh_10004_vertical_mid_5108,1,0.6318671703338623
1,B2,v2_harsh_10004_vertical_mid_5383,1,0.5559614300727844
1,B2,v2_harsh_10004_clear_5540,1,0.6673436760902405
1,B2,v2_harsh_10004_clear_5667,0,0.06718581169843674
1,B2,v2_harsh_10004_clear_5888,1,0.6006742119789124
2,B1,v2_standard_10001_clear_163,0,0.18351253867149353
2,B1,v2_standard_10001_clear_380,1,0.6517258286476135
2,B1,v2_standard_10001_clear_419,0,0.610663652420044
2,B1,v2_standard_10001_clear_427,1,0.6785978674888611
2,B1,v2_standard_10001_clear_591,1,0.6964912414550781
2,B1,v2_standard_10001_clear_712,1,0.5744019746780396
2,B1,v2_standard_10001_clear_787,0,0.5344349145889282
2,B1,v2_standard_10001_clear_931,0,0.3669760525226593
2,B1,v2_standard_10001_clear_1059,0,0.4253631830215454
2,B1,v2_standard_10001_clear_1315,0,0.3600158095359802
2,B1,v2_standard_10001_clear_1373,0,0.6941033005714417
2,B1,v2_standard_10001_clear_1571,0,0.42653888463974
2,B1,v2_standard_10001_clear_1612,1,0.5465097427368164
2,B1,v2_standard_10001_clear_1667,1,0.5855112075805664
2,B1,v2_standard_10001_clear_1688,1,0.4193131923675537
2,B1,v2_standard_10001_clear_2339,0,0.3470767140388489
2,B1,v2_standard_10001_clear_2392,0,0.6567346453666687
2,B1,v2_standard_10001_clear_2478,1,0.5632550120353699
2,B1,v2_standard_10001_clear_2892,0,0.4926566481590271
2,B1,v2_standard_10001_clear_3228,1,0.5166950225830078
2,B1,v2_standard_10001_clear_3493,1,0.5626208186149597
2,B1,v2_standard_10001_clear_3555,0,0.2726832628250122
2,B1,v2_standard_10001_clear_3811,0,0.3548160791397095
2,B1,v2_standard_10001_clear_4042,0,0.3081988990306854
2,B1,v2_standard_10001_clear_4067,0,0.3284737765789032
2,B1,v2_standard_10001_clear_4131,0,0.41843053698539734
2,B1,v2_standard_10001_clear_4259,0,0.49603062868118286
2,B1,v2_standard_10001_clear_4271,1,0.7181400656700134
2,B1,v2_standard_10001_clear_4515,0,0.39675718545913696
2,B1,v2_standard_10001_clear_4707,0,0.5270237922668457
2,B1,v2_standard_10001_clear_4963,0,0.22195209562778473
2,B1,v2_standard_10001_clear_5091,0,0.34521105885505676
2,B1,v2_standard_10001_clear_5155,0,0.6187890768051147
2,B1,v2_standard_10001_clear_5411,0,0.4131186306476593
2,B1,v2_standard_10001_clear_5601,0,0.33146125078201294
2,B1,v2_standard_10001_clear_5611,1,0.31400251388549805
2,B1,v2_standard_10002_clear_324,1,0.8222501873970032
2,B1,v2_standard_10002_clear_419,0,0.5441426634788513
2,B1,v2_standard_10002_clear_729,1,0.513131856918335
2,B1,v2_standard_10002_clear_833,1,0.4136023223400116
2,B1,v2_standard_10002_clear_867,0,0.37449634075164795
2,B1,v2_standard_10002_clear_1059,0,0.4498177468776703
2,B1,v2_standard_10002_clear_1554,1,0.5213214755058289
2,B1,v2_standard_10002_clear_2083,0,0.6267618536949158
2,B1,v2_standard_10002_clear_2403,0,0.3557905852794647
2,B1,v2_standard_10002_clear_2531,0,0.41848599910736084
2,B1,v2_standard_10002_clear_2571,0,0.6510422229766846
2,B1,v2_standard_10002_clear_2624,0,0.5366174578666687
2,B1,v2_standard_10002_clear_2900,0,0.43160519003868103
2,B1,v2_standard_10002_clear_2977,0,0.40818527340888977
2,B1,v2_standard_10002_clear_3107,0,0.2900216579437256
2,B1,v2_standard_10002_clear_3112,0,0.5104539394378662
2,B1,v2_standard_10002_clear_3235,0,0.3207472562789917
2,B1,v2_standard_10002_clear_3363,0,0.34784799814224243
2,B1,v2_standard_10002_clear_3538,1,0.46638965606689453
2,B1,v2_standard_10002_clear_3555,0,0.23533104360103607
2,B1,v2_standard_10002_clear_3625,0,0.3249734044075012
2,B1,v2_standard_10002_clear_3758,1,0.654822587966919
2,B1,v2_standard_10002_clear_3875,0,0.3811277449131012
2,B1,v2_standard_10002_clear_4003,0,0.354318767786026
2,B1,v2_standard_10002_clear_4100,1,0.5628098249435425
2,B1,v2_standard_10002_clear_4131,0,0.5004239082336426
2,B1,v2_standard_10002_clear_4323,0,0.49326789379119873
2,B1,v2_standard_10002_clear_4449,1,0.5638694763183594
2,B1,v2_standard_10002_clear_4515,0,0.3710322082042694
2,B1,v2_standard_10002_clear_4621,1,0.6191725730895996
2,B1,v2_standard_10002_clear_4771,0,0.39301836490631104
2,B1,v2_standard_10002_clear_4852,1,0.4485277831554413
2,B1,v2_standard_10002_clear_5334,1,0.44703972339630127
2,B1,v2_standard_10002_clear_5411,0,0.2818014919757843
2,B1,v2_standard_10002_clear_5433,1,0.5024989247322083
2,B1,v2_standard_10002_clear_5731,0,0.3530735969543457
2,B1,v2_standard_10003_clear_163,0,0.3999291658401489
2,B1,v2_standard_10003_clear_227,0,0.44127151370048523
2,B1,v2_standard_10003_clear_291,0,0.7055630683898926
2,B1,v2_standard_10003_clear_355,0,0.4448438584804535
2,B1,v2_standard_10003_clear_547,0,0.2646175026893616
2,B1,v2_standard_10003_clear_671,1,0.6091753840446472
2,B1,v2_standard_10003_clear_860,1,0.438060462474823
2,B1,v2_standard_10003_clear_923,1,0.6128764748573303
2,B1,v2_standard_10003_clear_931,0,0.40929460525512695
2,B1,v2_standard_10003_clear_983,0,0.522879421710968
2,B1,v2_standard_10003_clear_1099,1,0.5582316517829895
2,B1,v2_standard_10003_clear_1323,0,0.39104732871055603
2,B1,v2_standard_10003_clear_1418,1,0.5182947516441345
2,B1,v2_standard_10003_clear_1443,0,0.4187646508216858
2,B1,v2_standard_10003_clear_1594,1,0.6158188581466675
2,B1,v2_standard_10003_clear_1995,0,0.45746755599975586
2,B1,v2_standard_10003_clear_2019,0,0.37213990092277527
2,B1,v2_standard_10003_clear_2147,0,0.45419400930404663
2,B1,v2_standard_10003_clear_2809,0,0.5436016321182251
2,B1,v2_standard_10003_clear_2979,0,0.33829453587532043
2,B1,v2_standard_10003_clear_3171,0,0.3649917542934418
2,B1,v2_standard_10003_clear_3256,1,0.5513565540313721
2,B1,v2_standard_10003_clear_3619,0,0.21718069911003113
2,B1,v2_standard_10003_clear_3747,0,0.4394659996032715
2,B1,v2_standard_10003_clear_3939,0,0.3469209671020508
2,B1,v2_standard_10003_clear_4067,0,0.3015645444393158
2,B1,v2_standard_10003_clear_4260,1,0.7568004727363586
2,B1,v2_standard_10003_clear_4451,0,0.4621122479438782
2,B1,v2_standard_10003_clear_4829,1,0.8143491148948669
2,B1,v2_standard_10003_clear_5086,0,0.38549742102622986
2,B1,v2_standard_10003_clear_5451,1,0.6640150547027588
2,B1,v2_standard_10003_clear_5712,1,0.45937609672546387
2,B1,v2_standard_10003_clear_5795,0,0.44778528809547424
2,B1,v2_standard_10003_clear_5840,0,0.49486827850341797
2,B1,v2_standard_10003_clear_5859,0,0.35734301805496216
2,B1,v2_standard_10003_clear_5962,1,0.4709888994693756
2,B1,v2_standard_10004_clear_349,1,0.37520819902420044
2,B1,v2_standard_10004_clear_419,0,0.23321671783924103
2,B1,v2_standard_10004_clear_611,0,0.2877579629421234
2,B1,v2_standard_10004_clear_676,1,0.4217579960823059
2,B1,v2_standard_10004_clear_788,1,0.5155034065246582
2,B1,v2_standard_10004_clear_808,0,0.40133166313171387
2,B1,v2_standard_10004_clear_867,0,0.36519160866737366
2,B1,v2_standard_10004_clear_967,1,0.7873899340629578
2,B1,v2_standard_10004_clear_1123,0,0.4244380295276642
2,B1,v2_standard_10004_clear_1139,1,0.4990251958370209
2,B1,v2_standard_10004_clear_1210,0,0.4280346930027008
2,B1,v2_standard_10004_clear_1443,0,0.33451029658317566
2,B1,v2_standard_10004_clear_1955,0,0.35964274406433105
2,B1,v2_standard_10004_clear_2083,0,0.38469910621643066
2,B1,v2_standard_10004_clear_2418,1,0.6837483644485474
2,B1,v2_standard_10004_clear_2807,0,0.5328914523124695
2,B1,v2_standard_10004_clear_2915,0,0.3852916359901428
2,B1,v2_standard_10004_clear_3427,0,0.2763095498085022
2,B1,v2_standard_10004_clear_3447,1,0.49231743812561035
2,B1,v2_standard_10004_clear_3555,0,0.33207353949546814
2,B1,v2_standard_10004_clear_3743,1,0.46198031306266785
2,B1,v2_standard_10004_clear_4033,1,0.5493037104606628
2,B1,v2_standard_10004_clear_4052,1,0.5222793221473694
2,B1,v2_standard_10004_clear_4131,0,0.2489226907491684
2,B1,v2_standard_10004_clear_4259,0,0.261266827583313
2,B1,v2_standard_10004_clear_4382,0,0.3945368528366089
2,B1,v2_standard_10004_clear_4387,0,0.2732204496860504
2,B1,v2_standard_10004_clear_4491,1,0.47973066568374634
2,B1,v2_standard_10004_clear_4515,0,0.31019484996795654
2,B1,v2_standard_10004_clear_4577,1,0.5118833184242249
2,B1,v2_standard_10004_clear_4643,0,0.2008867859840393
2,B1,v2_standard_10004_clear_5163,0,0.24020695686340332
2,B1,v2_standard_10004_clear_5475,0,0.4098394811153412
2,B1,v2_standard_10004_clear_5603,0,0.4490307867527008
2,B1,v2_standard_10004_clear_5731,0,0.5074025988578796
2,B1,v2_standard_10004_clear_5780,0,0.37144413590431213
2,B1,v2_harsh_10001_clear_163,0,0.174701526761055
2,B1,v2_harsh_10001_clear_227,0,0.193402960896492
2,B1,v2_harsh_10001_clear_233,0,0.39088523387908936
